Type,Date,Description,Address,Latitude,Longitude
Arrest,08/31/2024 12:00 AM,"UNLAWFUL POSSESSION OF PRESCRIPTION DRUG, POSSESSION OF CONTROLLED SUBSTANCE - METH 1ST OFFENSE, FOREIGN WARRANT","1ST AVENUE E AND 32ND STREET NE, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Theft,08/22/2024 2:32 PM,"THEFT. This is from the Cedar Rapids police calls for service, information is subject to change.","3400 BLOCK OF E AVE NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Theft,08/20/2024 7:56 AM,"THEFT. This is from the Cedar Rapids police calls for service, information is subject to change.","80TH ST NW AND E AVE NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,08/17/2024 3:57 AM,"DISTURBN. This is from the Cedar Rapids police calls for service, information is subject to change.","ELLIS BLVD NW AND ELLIS PARK NORTH ENTRANCE RD, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Arrest,08/05/2024 10:02 PM,"S35. This is from the Cedar Rapids police calls for service, information is subject to change.","6300 BLOCK OF RAPIDS RIDGE RD NE, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,07/16/2024 1:11 PM,"MISCELLA. This is from the Cedar Rapids police calls for service, information is subject to change.","CITY HALL, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,07/10/2024 3:54 PM,"SUSPICIO. This is from the Cedar Rapids police calls for service, information is subject to change.","6900 BLOCK OF VALLEY VIEW CT NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Arrest,07/10/2024 12:38 PM,FOREIGN WARRANT,"BLAIRS FERRY RD NE AND SAMMI DRIVE NE, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,07/09/2024 3:27 PM,"SUSPICIO. This is from the Cedar Rapids police calls for service, information is subject to change.","6800 BLOCK OF COUNTRY RIDGE DR NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,07/05/2024 9:24 AM,"SUSPICIO. This is from the Cedar Rapids police calls for service, information is subject to change.","80TH ST NW AND KEYPOINT DR SW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,06/13/2024 1:54 PM,Traffic Criminal,"GILCHRIST EAST METERS, Cedar Falls, IA",42.16875959007941,-92.0245565114992
Theft,06/11/2024 8:58 PM,"THEFT. This is from the Cedar Rapids police calls for service, information is subject to change.","1ST AVE E AND 36TH ST NE, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,06/06/2024 7:18 PM,Threats/Harassment/Obscene ,"100 BLOCK OF COMMERCIAL ST, Cedar Falls, IA",42.16875959007941,-92.0245565114992
Arrest,05/29/2024 9:57 PM,POSS DRUG PARAPHERNALIA,"900 BLOCK OF S 3RD STREET, Marshalltown, IA",42.16875959007941,-92.0245565114992
Assault,05/15/2024 5:53 PM,"HARASSME. This is from the Cedar Rapids police calls for service, information is subject to change.","6900 BLOCK OF COUNTRY RIDGE DR NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,05/14/2024 12:52 PM,"OTHER. This is from the Cedar Rapids police calls for service, information is subject to change.","ELLIS PARK RD, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,05/07/2024 11:51 AM,"OTHER. This is from the Cedar Rapids police calls for service, information is subject to change.","ELLIS PARK RD, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,05/05/2024 9:59 PM,"SUSPICIO. This is from the Cedar Rapids police calls for service, information is subject to change.","7500 BLOCK OF COUNTRY RIDGE DR NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,05/05/2024 9:54 PM,"SUSPICIO. This is from the Cedar Rapids police calls for service, information is subject to change.","7500 BLOCK OF COUNTRY RIDGE DR NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Theft,04/28/2024 6:47 PM,Larceny/Theft/Shoplifting ,"1ST ST AND WALNUT ST, Cedar Falls, IA",42.16875959007941,-92.0245565114992
Other,04/21/2024 4:17 PM,Trespassing ,"LINCOLN ST AND E MAIN ST, Cedar Falls, IA",42.16875959007941,-92.0245565114992
Other,04/17/2024 7:56 PM,Suspicious ,"LINCOLN ST AND E MAIN ST, Cedar Falls, IA",42.16875959007941,-92.0245565114992
Other,04/09/2024 7:12 PM,"DOMESTIC. This is from the Cedar Rapids police calls for service, information is subject to change.","1ST AVE W AND EASTVIEW AVE SW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,04/06/2024 1:49 PM,"DISTURBN. This is from the Cedar Rapids police calls for service, information is subject to change.","3400 BLOCK OF E AVE NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,03/25/2024 4:45 PM,"DISTURBN. This is from the Cedar Rapids police calls for service, information is subject to change.","3400 BLOCK OF E AVE NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Arrest,03/14/2024 7:19 PM,DOMINION/CONTROL OFFIREARM/OFFENSIVE WEAPON BYFELON,"1ST AVENUE E AND 36TH STREET NE, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,02/19/2024 6:04 PM,"DISTURBN. This is from the Cedar Rapids police calls for service, information is subject to change.","3400 BLOCK OF E AVE NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,02/10/2024 3:54 PM,Traffic-Moving Violations ,"00 BLOCK OF HWY AND 00 BLOCK OF HWY, Cedar Falls, IA",42.16875959007941,-92.0245565114992
Other,02/09/2024 4:35 PM,"DISTURBN. This is from the Cedar Rapids police calls for service, information is subject to change.","3400 BLOCK OF E AVE NW, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,02/08/2024 12:10 AM,Traffic-Moving Violations ,"500 BLOCK OF HWY 218, Cedar Falls, IA",42.16875959007941,-92.0245565114992
Other,02/06/2024 7:46 AM,Traffic-Moving Violations,"100 BLOCK OF W HWY 20, Waterloo, IA",42.16875959007941,-92.0245565114992
Other,02/03/2024 3:08 PM,Traffic-Moving Violations,"100 BLOCK OF W HWY 20, Waterloo, IA",42.16875959007941,-92.0245565114992
Arrest,02/03/2024 1:29 AM,UNLAWFUL POSSESSION OFPRESCRIPTION DRUG,"1ST AVENUE E AND 32ND STREET NE, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Arrest,01/31/2024 12:59 AM,"S35. This is from the Cedar Rapids police calls for service, information is subject to change.","ELLIS PARK RD, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,01/30/2024 11:41 PM,Traffic-Moving Violations,"100 BLOCK OF W HWY 20, Waterloo, IA",42.16875959007941,-92.0245565114992
Arrest,01/22/2024 8:37 PM,"S35. This is from the Cedar Rapids police calls for service, information is subject to change.","ELLIS PARK RD, Cedar Rapids, IA",42.16875959007941,-92.0245565114992
Other,09/26/2024 9:59 AM,DIST/CIVIL DISPUTE. CFS#,"5700 BLOCK OF STRAWBRIDGE RD NE, IOWA CITY, IA",41.7806464,-91.12740307058824
Other,09/23/2024 9:53 AM,SUSPICIOUS/ACT/PERS/VEH. CFS#,"5000 BLOCK OF 140TH ST NE, SOLON, IA",41.7806464,-91.12740307058824
Other,09/13/2024 6:56 PM,SUSPICIOUS/ACT/PERS/VEH. CFS#,"5100 BLOCK OF 340TH ST NE, IOWA CITY, IA",41.7806464,-91.12740307058824
Other,09/04/2024 11:19 AM,DIST/CIVIL DISPUTE. CFS#,"5000 BLOCK OF 210TH ST NE, SOLON, IA",41.7806464,-91.12740307058824
Other,09/03/2024 8:08 AM,MISSING/JUVENILE. CFS#,"1100 BLOCK OF YELLOW PINE AVE NE, LISBON, IA",41.7806464,-91.12740307058824
Arrest,08/26/2024 2:45 AM,"S35. This is from the Cedar Rapids police calls for service, information is subject to change.","JONES POOL RD, Cedar Rapids, IA",41.7806464,-91.12740307058824
Burglary,08/25/2024 8:57 AM,ALARM/BURGLARY. CFS#,"5500 BLOCK OF MORSE RD NE, SOLON, IA",41.7806464,-91.12740307058824
Arrest,10/04/2024 11:27 PM,WEAPONS OFFENSE. CFS#,"2400 BLOCK OF HWY 6 E, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 6:25 PM,JUV/GENERAL. CFS#,"3000 BLOCK OF MUSCATINE AVE, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 4:54 PM,SUSPICIOUS/ACT/PERS/VEH. CFS#,"BRADFORD DR/WADE ST, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 4:11 PM,INTOXICATED PEDESTRIAN. CFS#,"2400 BLOCK OF HWY 6 E, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 2:42 PM,DIST/CIVIL DISPUTE. CFS#,"2400 BLOCK OF HWY 6 E, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Theft,10/04/2024 2:06 PM,THEFT. CFS#,"1000 BLOCK OF E COLLEGE ST, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Theft,10/04/2024 1:20 PM,THEFT. CFS#,"1100 BLOCK OF ARTHUR ST, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Theft,10/04/2024 12:28 PM,THEFT/SHOPLIFTING. CFS#,"800 BLOCK OF S 1ST AVE, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 12:07 PM,SUSPICIOUS/ACT/PERS/VEH. CFS#,"1900 BLOCK OF FRIENDSHIP ST, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 11:01 AM,MISSING/JUVENILE. CFS#,"1500 BLOCK OF MALL DR, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 10:22 AM,DIST/CIVIL DISPUTE. CFS#,"2300 BLOCK OF HOLLYWOOD BLVD, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Theft,10/04/2024 9:24 AM,THEFT/MOTOR VEHICLE. CFS#,"00 BLOCK OF ANISTON ST, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 6:12 AM,DIST/CIVIL DISPUTE. CFS#,"1800 BLOCK OF LAKESIDE DR, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Assault,10/04/2024 2:29 AM,HARASSMENT/OBSCENE PHONE. CFS#,"2400 BLOCK OF HWY 6 E, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 12:00 AM,DIST/CIVIL DISPUTE,"2300 BLOCK OF HOLLYWOOD BLVD, Iowa City, IA",41.64400005753665,-91.50888502744247
Assault,10/04/2024 12:00 AM,HARASSMENT/OBSCENE PHONE,"2400 BLOCK OF HWY 6 E, Iowa City, IA",41.64400005753665,-91.50888502744247
Arrest,10/04/2024 12:00 AM,WEAPONS OFFENSE,"2400 BLOCK OF HWY 6 E, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 12:00 AM,JUV/GENERAL,"3000 BLOCK OF MUSCATINE AVE, Iowa City, IA",41.64400005753665,-91.50888502744247
Theft,10/04/2024 12:00 AM,THEFT/SHOPLIFTING,"800 BLOCK OF S 1ST AVE, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 12:00 AM,SUSPICIOUS/ACT/PERS/VEH,"1900 BLOCK OF FRIENDSHIP ST, Iowa City, IA",41.64400005753665,-91.50888502744247
Theft,10/04/2024 12:00 AM,THEFT/MOTOR VEHICLE,"00 BLOCK OF ANISTON ST, Iowa City, IA",41.64400005753665,-91.50888502744247
Theft,10/04/2024 12:00 AM,THEFT,"1000 BLOCK OF E COLLEGE ST, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 12:00 AM,INTOXICATED PEDESTRIAN,"2400 BLOCK OF HWY 6 E, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 12:00 AM,DIST/CIVIL DISPUTE,"1800 BLOCK OF LAKESIDE DR, Iowa City, IA",41.64400005753665,-91.50888502744247
Theft,10/04/2024 12:00 AM,THEFT,"1100 BLOCK OF ARTHUR ST, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 12:00 AM,MISSING/JUVENILE,"1500 BLOCK OF MALL DR, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/04/2024 12:00 AM,SUSPICIOUS/ACT/PERS/VEH,"BRADFORD DR AND WADE ST, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 11:20 PM,SUSPICIOUS/ACT/PERS/VEH. CFS#,"2400 BLOCK OF HWY 6 E, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 10:08 PM,OPEN DOOR/WINDOW. CFS#,"1900 BLOCK OF SHERMAN DR, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 10:08 PM,OPEN DOOR/WINDOW. CFS#,"1900 BLOCK OF SHERMAN DR, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 9:20 PM,TRESPASS. CFS#,"2100 BLOCK OF E COURT ST, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 8:07 PM,TRESPASS. CFS#,"1100 BLOCK OF 3RD AVE, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 7:38 PM,JUV/GENERAL. CFS#,"1400 BLOCK OF S 1ST AVE, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 7:03 PM,JUV/GENERAL. CFS#,"S 1ST AVE/MALL DR, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 5:15 PM,JUV/GENERAL. CFS#,"800 BLOCK OF S 1ST AVE, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Assault,10/03/2024 4:08 PM,THREATS. CFS#,"1800 BLOCK OF HOLLYWOOD CT, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 3:08 PM,SUSPICIOUS/ACT/PERS/VEH. CFS#,"800 BLOCK OF S SUMMIT ST, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 2:27 PM,VAGRANT/TRANSIENT. CFS#,"1200 BLOCK OF BROOKWOOD DR, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 10:08 AM,SUSPICIOUS/ACT/PERS/VEH. CFS#,"1900 BLOCK OF KEOKUK ST, IOWA CITY, IA",41.64400005753665,-91.50888502744247
Assault,10/03/2024 12:00 AM,ASSAULT,"1900 BLOCK OF MORNINGSIDE DR, Iowa City, IA",41.64400005753665,-91.50888502744247
Assault,10/03/2024 12:00 AM,THREATS,"1800 BLOCK OF HOLLYWOOD CT, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 12:00 AM,TRESPASS,"2100 BLOCK OF E COURT ST, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 12:00 AM,JUV/GENERAL,"S 1ST AVE AND MALL DR, Iowa City, IA",41.64400005753665,-91.50888502744247
Other,10/03/2024 12:00 AM,SUSPICIOUS/ACT/PERS/VEH,"1900 BLOCK OF KEOKUK ST, Iowa City, IA",41.64400005753665,-91.50888502744247
Arrest,10/03/2024 9:54 AM,"Arrest on chrg of Mittimus (M),","500 BLOCK OF 3RD AVE SE, Dubuque, IA",42.2102523,-91.1857444
Arrest,09/28/2024 7:18 PM,"Arrest on chrg of 1) Public Intoxication (M) and 2) Warrant Out Of State (M),","1200 BLOCK OF 12TH AVE SE, Dubuque, IA",42.2102523,-91.1857444
Other,09/15/2024 6:19 AM,"SUSPICIO. This is from the Cedar Rapids police calls for service, information is subject to change.","900 BLOCK OF 1ST AVE W, Cedar Rapids, IA",42.2102523,-91.1857444
Arrest,09/13/2024 9:49 PM,"Arrest on chrg of Public Intoxication (M),","3500 BLOCK OF 136 AND STEGER RD, Dubuque, IA",42.2102523,-91.1857444
Arrest,09/08/2024 12:51 AM,"Arrest on chrg of 1) Owi 1st Offense (M) and 2) Interference W/official Acts - No Injury/damage (M),","8500 BLOCK OF 61 AND ROUTE 151 S EXIT, Dubuque, IA",42.2102523,-91.1857444
Arrest,08/26/2024 2:45 AM,"S35. This is from the Cedar Rapids police calls for service, information is subject to change.","JONES POOL RD, Cedar Rapids, IA",42.2102523,-91.1857444
Arrest,08/24/2024 2:56 PM,"Arrest on chrg of 1) Sexual Abuse 3rd Degree - Forcible Rape (F) and 2) Sexual Abuse 3rd -child Victim-person 4 Or More Years Older (F),","600 BLOCK OF 7TH AVE SE, Dubuque, IA",42.2102523,-91.1857444
Arrest,08/21/2024 6:56 PM,"Arrest on chrg of Failure To Appear-non Felony Arr(serious) (M),","300 BLOCK OF 1ST ST S, Dubuque, IA",42.2102523,-91.1857444
Arrest,08/11/2024 5:20 PM,"Arrest on chrg of Mittimus (M),","500 BLOCK OF 2ND ST NE AND 6TH AVE NE, Dubuque, IA",42.2102523,-91.1857444
Arrest,08/11/2024 3:30 PM,"Arrest on chrg of Domestic Abuse Assault With Injury - Simple Assault (M),","700 BLOCK OF 2ND ST NE, Dubuque, IA",42.2102523,-91.1857444
Arrest,08/09/2024 7:02 PM,"Arrest on chrg of Drug Possession Of Controlled Substance (M),","8500 BLOCK OF 61 AND ROUTE 151 S EXIT, Dubuque, IA",42.2102523,-91.1857444
Theft,08/01/2024 12:28 AM,FRAUDULENT USE OF REGISTRATION,"1ST AVENUE E AND 5TH STREET NE, Cedar Rapids, IA",42.2102523,-91.1857444
Arrest,08/01/2024 12:28 AM,DRUG PARAPHERNALIA,"1ST AVENUE E AND 5TH STREET NE, Cedar Rapids, IA",42.2102523,-91.1857444
Arrest,07/31/2024 8:32 PM,"Arrest on chrg of Contempt - Violation Of No Contact/protective Order (M),","900 BLOCK OF JOHNSON ST NW, Dubuque, IA",42.2102523,-91.1857444
Other,07/29/2024 7:54 AM,"MISCELLA. This is from the Cedar Rapids police calls for service, information is subject to change.","CEDAR LAKE, Cedar Rapids, IA",42.2102523,-91.1857444
Arrest,07/17/2024 7:44 PM,"Arrest on chrg of Driving While Barred (M),","100 BLOCK OF 1ST ST N, Dubuque, IA",42.2102523,-91.1857444
Arrest,07/17/2024 6:34 PM,"Arrest on chrg of 1) Drug Possession Of Controlled Substance (F), 2) Probation Violation (M), and 3) Probation Violation (M),","700 BLOCK OF 9TH ST SE, Dubuque, IA",42.2102523,-91.1857444
Other,07/07/2024 12:07 PM,"SUSPICIO. This is from the Cedar Rapids police calls for service, information is subject to change.","70TH ST NE AND WHITE IVY PL NE, Cedar Rapids, IA",42.2102523,-91.1857444
Arrest,07/02/2024 12:06 PM,"S35. This is from the Cedar Rapids police calls for service, information is subject to change.","JONES GOLF COURSE RD, Cedar Rapids, IA",42.2102523,-91.1857444
Arrest,06/30/2024 3:11 AM,"Arrest on chrg of Poss/purch Alcohol By Person 18/19/20 1st Off (M),","00 BLOCK OF ST N AND 8TH AVE NE, Dubuque, IA",42.2102523,-91.1857444
Arrest,06/26/2024 12:55 AM,"Arrest on chrg of Domestic Abuse Assault With Injury - Simple Assault (M),","700 BLOCK OF 1ST AVE E, Dubuque, IA",42.2102523,-91.1857444
Burglary,06/22/2024 10:43 AM,"Arrest on chrg of 1) Harassment 1st Degree (M) and 2) Attempted Burglary 3rd Degree - Burglary/breaking And Ente (M),","900 BLOCK OF JOHNSON ST NW, Dubuque, IA",42.2102523,-91.1857444
Arrest,06/21/2024 1:24 PM,"Arrest on chrg of Failure To Appear-non Felony Arr(serious) (M),","300 BLOCK OF 1ST ST S, Dubuque, IA",42.2102523,-91.1857444
Arrest,06/18/2024 7:34 PM,"Arrest on chrg of 1) Probation Violation (M), 2) Probation Violation (M), and 3) Failure To Appear-simple Arr(simple) (M),","13400 BLOCK OF BLACK HILLS RD, Dubuque, IA",42.2102523,-91.1857444
Arrest,06/02/2024 1:26 AM,"Arrest on chrg of Driving While Revoked (M),","11400 BLOCK OF HOLY CROSS RD AND PINS RD, Dubuque, IA",42.2102523,-91.1857444
Other,05/29/2024 11:53 PM,"DISTURBN. This is from the Cedar Rapids police calls for service, information is subject to change.","1ST AVE E AND 38TH ST NE, Cedar Rapids, IA",42.2102523,-91.1857444
Arrest,05/15/2024 4:10 PM,"Arrest on chrg of Criminal Trespass (M),","BELTLINE RD, Dubuque, IA",42.2102523,-91.1857444
Arrest,05/13/2024 8:40 PM,"Arrest on chrg of 1) Criminal Mischief 5th Degree (M) and 2) Harassment 3rd Degree (M),","700 BLOCK OF 18TH AVE SW, Dubuque, IA",42.2102523,-91.1857444
Arrest,05/11/2024 11:06 AM,"Arrest on chrg of Parole Violation, New Evidence (M),","700 BLOCK OF FIELD OF DREAMS WAY, Dubuque, IA",42.2102523,-91.1857444
Arrest,05/07/2024 7:00 PM,"Arrest on chrg of Impersonating A Public Official, M (M),","1400 BLOCK OF 9TH ST SE, Dubuque, IA",42.2102523,-91.1857444
Arrest,05/06/2024 10:49 AM,"Arrest on chrg of Assault-general (M),","500 BLOCK OF 3RD AVE SE, Dubuque, IA",42.2102523,-91.1857444
Arrest,04/16/2024 6:33 AM,"Arrest on chrg of 1) Domestic Abuse Assault - Simple (M), 2) Failure To Appear-non Felony Arr(serious) (M), and 3) Contempt - Violation Of No Contact/protective Order (M),","600 BLOCK OF 3RD AVE NW, Dubuque, IA",42.2102523,-91.1857444
Arrest,03/02/2024 7:27 PM,"Arrest on chrg of Domestic Abuse Assault - Simple (M),","300 BLOCK OF 1ST AVE W, Dubuque, IA",42.2102523,-91.1857444
Other,02/20/2024 10:03 PM,"DISTURBN. This is from the Cedar Rapids police calls for service, information is subject to change.","1ST AVE E AND 38TH ST NE, Cedar Rapids, IA",42.2102523,-91.1857444
Theft,02/17/2024 5:30 PM,"Arrest on chrg of Theft 4th Degree - All Other Larceny (M),","300 BLOCK OF 3RD AVE NW, Dubuque, IA",42.2102523,-91.1857444
Arrest,02/07/2024 2:59 PM,UNLAWFUL POSSESSION OFPRESCRIPTION DRUG,"1ST AVENUE E AND 5TH STREET SE, Cedar Rapids, IA",42.2102523,-91.1857444
Other,02/03/2024 9:23 PM,DRIVING WHILE LICENSE UNDERSUSPENSION,"1ST AVENUE W AND 5TH STREET SW, Cedar Rapids, IA",42.2102523,-91.1857444
Theft,01/29/2024 4:33 AM,"Arrest on chrg of Theft 3rd Degree - Shoplifting, M (M),","800 BLOCK OF 7TH AVE SE, Dubuque, IA",42.2102523,-91.1857444
Arrest,01/28/2024 1:25 AM,"Arrest on chrg of 1) Domestic Abuse Assault Impeding Flow Of Air/blood (M), 2) Domestic Abuse Assault With Injury - Simple Assault (M), and 3) Assault Causing Bodily Injury/mental Illness - Simple (M),","1400 BLOCK OF DELONG AVE SE, Dubuque, IA",42.2102523,-91.1857444
Burglary,01/22/2024 7:37 AM,BURGLARY 3RD DEGREE - BURGLARY/BREAKING AND ENTERING,"11100 BLOCK OF 3, DUBUQUE, IA",42.2102523,-91.1857444
Other,01/20/2024 8:31 PM,"SUSPICIO. This is from the Cedar Rapids police calls for service, information is subject to change.","20TH ST SE AND 5TH AVE SE, Cedar Rapids, IA",42.2102523,-91.1857444
Burglary,01/18/2024 10:30 AM,BURGLARY 1ST DEGREE - BURGLARY/BREAKING AND ENTERING,"11100 BLOCK OF 3, DUBUQUE, IA",42.2102523,-91.1857444
Arrest,01/13/2024 2:38 AM,"Arrest on chrg of Domestic Abuse Assault With Injury - Simple Assault (M),","400 BLOCK OF JOHNSON ST NW, Dubuque, IA",42.2102523,-91.1857444
Other,10/02/2024 4:57 PM,JUV/GENERAL. CFS#,"100 BLOCK OF OAK RIDGE AVE, HILLS, IA",41.30969790012393,-91.7204030307614
Burglary,10/01/2024 10:55 AM,BURGLARY/BUSINESS. CFS#,"4900 BLOCK OF OAK CREST HILL RD SE, IOWA CITY, IA",41.30969790012393,-91.7204030307614
Other,09/29/2024 11:47 PM,SUSPICIOUS/ACT/PERS/VEH. CFS#,"4200 BLOCK OF 520TH ST SE, IOWA CITY, IA",41.30969790012393,-91.7204030307614
