Type,Date,Description,Address,Latitude,Longitude
Theft,10/02/2024 7:49 AM,LARCENY ALL OTHERS. Report Number,"ALLEGHANY ST, Boston, MA",42.3496881,-71.1001848
Theft,10/02/2024 6:30 AM,LARCENY THEFT FROM BUILDING. Report Number,"PARK DR, Boston, MA",42.3496881,-71.1001848
Theft,10/01/2024 11:45 PM,Larceny Theft From Building,"300 BLOCK OF MASSACHUSETTS AVE, Boston, MA",42.3496881,-71.1001848
Assault,10/01/2024 7:35 PM,THREAT TO COMMIT CRIME C275 S2,"FRANKLIN STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/01/2024 6:00 PM,Larceny Theft From Building,"00 BLOCK OF HAVILAND ST, Boston, MA",42.3496881,-71.1001848
Theft,10/01/2024 3:37 PM,Larceny Shoplifting,"200 BLOCK OF NEWBURY ST, Boston, MA",42.3496881,-71.1001848
Theft,10/01/2024 3:24 PM,LARCENY UNDER $1200 C266 S30(1),"PUTNAM AVENUE, Cambridge, MA",42.3496881,-71.1001848
Theft,10/01/2024 2:02 PM,LARCENY OVER $1200 BY FALSE PRETENSE C266 S34,"MARKET STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/01/2024 2:00 PM,LARCENY ALL OTHERS. Report Number,"HAVILAND ST, Boston, MA",42.3496881,-71.1001848
Theft,10/01/2024 1:40 PM,LARCENY OVER $1200 C266 S30,"CALLENDER STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/01/2024 12:30 PM,LARCENY UNDER $1200 C266 S30(1),"PINE STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/01/2024 11:37 AM,LARCENY SHOPLIFTING. Report Number,"NEWBURY ST, Boston, MA",42.3496881,-71.1001848
Theft,10/01/2024 8:57 AM,LARCENY FROM BUILDING C266 S20,"TEMPLE STREET, Cambridge, MA",42.3496881,-71.1001848
Arrest,10/01/2024 6:15 AM,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE. Report Number,"MASSACHUSETTS AVE, Boston, MA",42.3496881,-71.1001848
Other,10/01/2024 5:06 AM,Missing Person,"600 BLOCK OF HUNTINGTON AVE, Boston, MA",42.3496881,-71.1001848
Other,10/01/2024 1:06 AM,MISSING PERSON - NOT REPORTED - LOCATED. Report Number,"HUNTINGTON AVE, Boston, MA",42.3496881,-71.1001848
Vandalism,10/01/2024 12:40 AM,Vandalism,"1600 BLOCK OF TREMONT ST, Boston, MA",42.3496881,-71.1001848
Theft,09/30/2024 9:14 PM,Larceny Shoplifting,"700 BLOCK OF HUNTINGTON AVE, Boston, MA",42.3496881,-71.1001848
Vandalism,09/30/2024 8:40 PM,VANDALISM. Report Number,"TREMONT ST, Boston, MA",42.3496881,-71.1001848
Assault,09/30/2024 7:36 PM,Assault - Aggravated,"00 BLOCK OF WESTLAND AVE, Boston, MA",42.3496881,-71.1001848
Assault,09/30/2024 5:50 PM,Assault - Simple,"00 BLOCK OF HAVILAND ST, Boston, MA",42.3496881,-71.1001848
Other,09/30/2024 5:48 PM,Threats To Do Bodily Harm,"00 BLOCK OF PRENTISS ST, Boston, MA",42.3496881,-71.1001848
Theft,09/30/2024 5:14 PM,LARCENY SHOPLIFTING. Report Number,"HUNTINGTON AVE, Boston, MA",42.3496881,-71.1001848
Other,09/30/2024 4:10 PM,MISSING PERSON - NOT REPORTED - LOCATED. Report Number,"HORADAN WAY, Boston, MA",42.3496881,-71.1001848
Assault,09/30/2024 1:50 PM,ASSAULT - SIMPLE. Report Number,"HAVILAND ST, Boston, MA",42.3496881,-71.1001848
Robbery,10/03/2024 7:20 PM,ROBBERY. Report Number,"SOUTHAMPTON ST, Boston, MA",42.333824,-71.07354
Theft,10/03/2024 4:21 PM,LARCENY THEFT FROM BUILDING. Report Number,"DORR ST, Boston, MA",42.333824,-71.07354
Other,10/03/2024 4:10 PM,SICK ASSIST - DRUG RELATED ILLNESS. Report Number,"REED ST & E LENOX ST, Boston, MA",42.333824,-71.07354
Theft,10/02/2024 4:41 PM,Larceny Shoplifting,"00 BLOCK OF NEWBURY ST, Boston, MA",42.333824,-71.07354
Theft,10/02/2024 4:27 PM,LARCENY ALL OTHERS. Report Number,"WASHINGTON ST, Boston, MA",42.333824,-71.07354
Theft,10/02/2024 4:15 PM,Larceny All Others,"2400 BLOCK OF WASHINGTON ST, Boston, MA",42.333824,-71.07354
Theft,10/02/2024 4:00 PM,Larceny Theft From Building,"100 BLOCK OF CLARENDON ST, Boston, MA",42.333824,-71.07354
Other,10/02/2024 3:05 PM,Threats To Do Bodily Harm,"1100 BLOCK OF MASSACHUSETTS AVE, Boston, MA",42.333824,-71.07354
Other,10/02/2024 2:24 PM,VERBAL DISPUTE. Report Number,"MASSACHUSETTS AVE, Boston, MA",42.333824,-71.07354
Theft,10/02/2024 2:08 PM,Fraud - False Pretense / Scheme,"600 BLOCK OF HARRISON AVE, Boston, MA",42.333824,-71.07354
Theft,10/02/2024 1:17 PM,FRAUD - FALSE PRETENSE / SCHEME. Report Number,"WASHINGTON ST, Boston, MA",42.333824,-71.07354
Arrest,10/02/2024 1:12 PM,Drugs - Possession/ Sale/ Manufacturing/ Use,"100 BLOCK OF E COTTAGE ST, Boston, MA",42.333824,-71.07354
Theft,10/02/2024 1:00 PM,Auto Theft - Leased/Rented Vehicle,"900 BLOCK OF MASSACHUSETTS AVE, Boston, MA",42.333824,-71.07354
Theft,10/02/2024 12:52 PM,LARCENY THEFT FROM MV - NON-ACCESSORY. Report Number,"WASHINGTON ST, Boston, MA",42.333824,-71.07354
Other,08/29/2024 2:58 AM,Suicide Attempt / Threat,"SHANNONS WAY, Falmouth, MA",41.6918646,-70.33658324864206
Assault,07/04/2024 3:38 PM,"Assault, Past","SHANNONS WAY, Falmouth, MA",41.6918646,-70.33658324864206
Other,06/29/2024 1:18 PM,Suspicious Mv,"TE AND ICKET HWY AND SANDWICH RD, Falmouth, MA",41.6918646,-70.33658324864206
Assault,06/24/2024 10:45 PM,"Assault, Past","SHANNONS WAY, Falmouth, MA",41.6918646,-70.33658324864206
Other,05/07/2024 3:28 PM,Parking Violation(S),"SPRING ST, Falmouth, MA",41.6918646,-70.33658324864206
Other,04/19/2024 9:57 PM,ANIMAL - ANIMAL CONTROL FOLLOW UP,"1100 BLOCK OF PHINNEYS LANE, Barnstable, MA",41.6918646,-70.33658324864206
Shooting,03/15/2024 10:28 PM,Shooting/Stabbing. Delayed,"200 BLOCK OF WINTER ST, Barnstable, MA",41.6918646,-70.33658324864206
Theft,02/24/2024 3:07 PM,Larceny,"SHANNONS WAY, Falmouth, MA",41.6918646,-70.33658324864206
Assault,02/16/2024 8:41 PM,"Assault, Past","SHANNONS WAY, Falmouth, MA",41.6918646,-70.33658324864206
Assault,07/16/2024 11:07 AM,Shooting/Stabbing. FRPD out with a male stabbed ALS enrte,"QUARRY ST AND REUBEN ST, Fall River, MA",41.7000515915493,-71.15671505633803
Shooting,06/27/2024 7:20 PM,"Violent Crime. PD on scene shots fired call, shell casings found, bolo an unknown type suv no victims","PINE ST AND TREMONT ST, Fall River, MA",41.7000515915493,-71.15671505633803
Arrest,06/19/2024 9:51 AM,Dui/Speed Patrol Stop,"LOCUST ST AND PLAIN ST, Swansea, MA",41.7000515915493,-71.15671505633803
Assault,04/15/2024 5:29 PM,Shooting/Stabbing. PD on scene teenager stabbed in the leg by another teen in the park ALS enrte,"PULASKI ST AND WARREN ST, Fall River, MA",41.7000515915493,-71.15671505633803
Shooting,03/14/2024 11:40 AM,A 18-Year-Old Person With Gunshot Wounds To His Stomach,"100 BLOCK OF ROCK STREET, Fall River, MA",41.7000515915493,-71.15671505633803
Shooting,02/09/2024 7:52 PM,"Shooting/Stabbing. PD on scene reported gunshots, found a male down, req EMS on a rush bolo gray suv","BLACKSTONE ST AND NASHUA ST, Fall River, MA",41.7000515915493,-71.15671505633803
Shooting,02/04/2024 9:28 PM,Violent Crime. PD on scene of a carjacking report of 3 gunshots in the area bolo gray toyota carolla,"00 BLOCK OF BRADFORD AVE, Fall River, MA",41.7000515915493,-71.15671505633803
Other,06/30/2024 2:58 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"00 BLOCK OF CHELMSFORD RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/28/2024 3:16 PM,PUBLIC ORDER - DISTURBANCE NEIGHBOR,"00 BLOCK OF MARSHALL ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/25/2024 7:09 PM,PUBLIC ORDER - DISTURBANCE NEIGHBOR,"100 BLOCK OF MARSHALL ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/25/2024 2:24 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"00 BLOCK OF PEACE ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/19/2024 10:08 PM,PUBLIC ORDER - DISTURBANCE GENERAL,"100 BLOCK OF LEXINGTON RD, BILLERICA, MA",42.522784,-71.27355269891372
Assault,06/18/2024 11:54 AM,MVA/H&R,"DALE STREET AND LEXINGTON STREET, Waltham, MA",42.522784,-71.27355269891372
Other,06/17/2024 3:51 PM,CIVIL - CIVIL MATTER,"00 BLOCK OF ELIOT ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/11/2024 4:21 PM,CIVIL - CIVIL MATTER,"00 BLOCK OF BEECH ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/11/2024 2:26 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"00 BLOCK OF PATRICIA RD, BILLERICA, MA",42.522784,-71.27355269891372
Arrest,06/10/2024 5:13 PM,WARRANT - WARRANT ARREST,"MIDDLESEX AND MARSHALL, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/08/2024 10:02 AM,PUBLIC ORDER - DISPERSE PERSONS,"800 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/05/2024 3:29 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"00 BLOCK OF DEERFIELD ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/03/2024 10:34 AM,ANIMAL - WILDLIFE COMPLAINT/NUISANCE,"00 BLOCK OF LAKE ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,06/01/2024 3:14 AM,PUBLIC ORDER - DISPERSE PERSONS,"1100 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/25/2024 2:53 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"00 BLOCK OF SHADY HILL AVE, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/24/2024 9:59 PM,CIVIL - CIVIL MATTER,"100 BLOCK OF LEXINGTON RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/24/2024 6:30 PM,CIVIL - CIVIL MATTER,"100 BLOCK OF LEXINGTON RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/19/2024 12:45 PM,PUBLIC ORDER - DISTURBANCE NEIGHBOR,"00 BLOCK OF MARSHALL ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/18/2024 2:33 AM,PUBLIC ORDER - DISTURBANCE FIGHT,"TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/18/2024 1:25 AM,PUBLIC ORDER - DISTURBANCE FIGHT,"TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/16/2024 1:20 AM,PUBLIC ORDER - DISTURBANCE GENERAL,"100 BLOCK OF LEXINGTON RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/14/2024 2:53 PM,ANIMAL - DECEASED ANIMAL,"300 BLOCK OF CONCORD RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/13/2024 4:54 PM,ANIMAL - DOG BITE/ATTACK,"00 BLOCK OF MALLARD ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/06/2024 12:15 AM,PUBLIC ORDER - DISPERSE PERSONS,"600 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/05/2024 4:20 PM,ANIMAL - ANIMAL CONTROL FOLLOW UP,"00 BLOCK OF NUTTINGS LN, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/05/2024 3:43 AM,PUBLIC ORDER - DISTURBANCE GENERAL,"500 BLOCK OF MIDDLESEX TPKE, BILLERICA, MA",42.522784,-71.27355269891372
Other,05/05/2024 1:32 AM,PUBLIC ORDER - DISPERSE PERSONS,"600 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/24/2024 9:28 PM,ANIMAL - DOG BITE/ATTACK,"100 BLOCK OF LEXINGTON RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/23/2024 8:24 PM,PUBLIC ORDER - DISTURBANCE FIGHT,"00 BLOCK OF LAKE ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/21/2024 2:19 AM,PUBLIC ORDER - DISPERSE PERSONS,"1100 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/20/2024 5:50 PM,ANIMAL - DOG BITE/ATTACK,"00 BLOCK OF ALYSSUM DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/17/2024 1:29 PM,CIVIL - CIVIL MATTER,"200 BLOCK OF CONCORD RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/17/2024 12:30 AM,PUBLIC ORDER - DISPERSE PERSONS,"900 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/13/2024 2:12 PM,ANIMAL - ANIMAL SURRENDER,"00 BLOCK OF HATTIE LN, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/12/2024 6:04 PM,ANIMAL - ANIMAL CONTROL FOLLOW UP,"00 BLOCK OF HATTIE LN, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/06/2024 8:08 PM,CIVIL - CIVIL MATTER,"00 BLOCK OF MARSHALL ST, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/05/2024 9:36 PM,PUBLIC ORDER - DISTURBANCE FIGHT,"500 BLOCK OF MIDDLESEX TPKE, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/03/2024 10:12 PM,PUBLIC ORDER - DISPERSE PERSONS,"600 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,04/01/2024 2:43 PM,PUBLIC ORDER - LOITERING,"100 BLOCK OF LEXINGTON RD, BILLERICA, MA",42.522784,-71.27355269891372
Vandalism,03/31/2024 3:09 PM,VANDALISM - VANDALISM,"500 BLOCK OF MIDDLESEX TPKE, BILLERICA, MA",42.522784,-71.27355269891372
Other,03/30/2024 11:23 PM,PUBLIC ORDER - DUMPING ILLEGAL,"00 BLOCK OF MANNING RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,03/30/2024 11:13 PM,PUBLIC ORDER - DISTURBANCE GENERAL,"PEARL RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,03/30/2024 10:44 PM,PUBLIC ORDER - DISPERSE PERSONS,"600 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,03/29/2024 11:08 PM,PUBLIC ORDER - DISPERSE PERSONS,"600 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.522784,-71.27355269891372
Other,03/25/2024 6:25 PM,ANIMAL - DOG/CAT MISSING,"00 BLOCK OF FULLER RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,03/22/2024 12:43 PM,CIVIL - CIVIL MATTER,"00 BLOCK OF FLAGSTAFF RD, BILLERICA, MA",42.522784,-71.27355269891372
Other,03/21/2024 11:50 PM,PUBLIC ORDER - DISTURBANCE BAR/LOUNGE,"500 BLOCK OF MIDDLESEX TPKE, BILLERICA, MA",42.522784,-71.27355269891372
Burglary,10/04/2024 11:46 PM,BEC - Commercial B&E. Incident #,"MILLBURY ST, Worcester, MA",42.23668645,-71.80702483708313
Theft,10/04/2024 10:47 PM,SHO - Shoplifting. Incident #,"TOBIAS BOLAND WAY, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 10:21 PM,DIP - Disorderly Person. Incident #,"TOBIAS BOLAND WAY, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 8:23 PM,DIP - Disorderly Person. Incident #,"GREENWOOD ST, Worcester, MA",42.23668645,-71.80702483708313
Theft,10/04/2024 7:44 PM,SHO - Shoplifting. Incident #,"TOBIAS BOLAND WAY, Worcester, MA",42.23668645,-71.80702483708313
Burglary,10/04/2024 7:30 PM,BED - B&E Dwelling. Incident #,"BITTERSWEET BLVD, Worcester, MA",42.23668645,-71.80702483708313
Assault,10/04/2024 5:51 PM,ASB - Assault and Battery. Incident #,"CANTON ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 5:42 PM,CKW - Check on The Welfare. Incident #,"FAIRBANKS ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 4:15 PM,ACH - Accident Hit and Run. Incident #,"ENDICOTT ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 4:11 PM,SUS - Suspicous Person. Incident #,"HACKER CT, Worcester, MA",42.23668645,-71.80702483708313
Theft,10/04/2024 3:57 PM,SHO - Shoplifting. Incident #,"TOBIAS BOLAND WAY, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 3:26 PM,DIP - Disorderly Person. Incident #,"GREENWOOD ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 2:33 PM,SUV - Suspicious MV. Incident #,"HANCOCK ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 2:11 PM,PRP - Preserve the Peace. Incident #,"CARLSTAD ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 1:45 PM,PRP - Preserve the Peace. Incident #,"RICHARDS ST, Worcester, MA",42.23668645,-71.80702483708313
Assault,10/04/2024 12:03 PM,HAR - Harrassment. Incident #,"CRYSTAL ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 11:36 AM,MIJ - Missing Juvenile. Incident #,"GRAND ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 10:50 AM,ACH - Accident Hit and Run. Incident #,"VERNON ST, Worcester, MA",42.23668645,-71.80702483708313
Shooting,10/04/2024 10:14 AM,GUN - Gun Shots. Incident #,"SOUTHBRIDGE ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 10:13 AM,CKW - Check on The Welfare. Incident #,"LODI ST, Worcester, MA",42.23668645,-71.80702483708313
Theft,10/04/2024 10:06 AM,LAV - Larceny From MV. Incident #,"HARDING ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 9:46 AM,DIP - Disorderly Person. Incident #,"WHITNEY ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 8:58 AM,DIP - Disorderly Person. Incident #,"WHITNEY ST, Worcester, MA",42.23668645,-71.80702483708313
Assault,10/04/2024 7:46 AM,HAR - Harrassment. Incident #,"BLACKSTONE RIVER RD, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 6:50 AM,ACH - Accident Hit and Run. Incident #,"VERNON ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 1:31 AM,DIS - Disturbance. Incident #,"FAIRFAX RD, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 1:26 AM,DIP - Disorderly Person. Incident #,"MILLBURY ST, Worcester, MA",42.23668645,-71.80702483708313
Assault,10/04/2024 12:45 AM,FIG - Fight. Incident #,"MILLBURY ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 12:34 AM,CKW - Check on The Welfare. Incident #,"SCOTT ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/04/2024 12:17 AM,DIS - Disturbance. Incident #,"VERNON ST, Worcester, MA",42.23668645,-71.80702483708313
Assault,10/04/2024 12:13 AM,FIG - Fight. Incident #,"MILLBURY ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 11:57 PM,DIP - Disorderly Person. Incident #,"GATES ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 11:44 PM,CKW - Check on The Welfare. Incident #,"LAGRANGE ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 10:57 PM,TRS - Trespass. Incident #,"RICHARDS ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 10:19 PM,DNE - Neighbor Dispute. Incident #,"LAGRANGE ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 9:49 PM,CKW - Check on The Welfare. Incident #,"HENRY TER, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 9:38 PM,DIP - Disorderly Person. Incident #,"GREENWOOD ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 8:35 PM,CKW - Check on The Welfare. Incident #,"SOUTHBRIDGE ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 8:05 PM,ACH - Accident Hit and Run. Incident #,"VERNON ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 7:33 PM,ACH - Accident Hit and Run. Incident #,"ENDICOTT ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 7:17 PM,CKW - Check on The Welfare. Incident #,"STERLING ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 7:12 PM,ACH - Accident Hit and Run. Incident #,"SEYMOUR ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 6:11 PM,CKW - Check on The Welfare. Incident #,"VERNON ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 5:25 PM,DIP - Disorderly Person. Incident #,"HARDING ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 5:19 PM,DIP - Disorderly Person. Incident #,"HILLSIDE ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 4:49 PM,DIP - Disorderly Person. Incident #,"HILLSIDE ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 3:50 PM,CKW - Check on The Welfare. Incident #,"CAMBRIDGE ST, Worcester, MA",42.23668645,-71.80702483708313
Other,10/03/2024 3:43 PM,PRP - Preserve the Peace. Incident #,"MONTROSE ST, Worcester, MA",42.23668645,-71.80702483708313
Theft,10/03/2024 8:57 PM,SHOPLIFTING BY CONCEALING MDSE C266 S30A,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/03/2024 4:59 PM,SHOPLIFTING BY CONCEALING MDSE C266 S30A,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/03/2024 4:28 PM,WARRANT ARREST REPORT,"TEMPLE STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,10/03/2024 4:15 PM,"SHOPLIFTING BY CONCEALING MDSE, 3RD OFF. C266 S30A","RIVER STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,10/03/2024 4:01 PM,LARCENY UNDER $1200 C266 S30(1),"NEWTOWNE CT, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/03/2024 2:30 PM,WARRANT ARREST REPORT,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Vandalism,10/03/2024 11:37 AM,LEAVE SCENE OF PROPERTY DAMAGE C90 S24,"UPLAND RD, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/03/2024 11:19 AM,"DRUG, POSSESS CLASS A C94C S34","WESTERN AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/03/2024 11:13 AM,"CREDIT CARD, LARCENY OF C266 S37B(B)","MT AUBURN STREET, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/03/2024 11:00 AM,"DRUG, POSSESS CLASS A, SUBSQ.OFF. C94C S34","GREEN STREET, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/03/2024 1:05 AM,WARRANT ARREST REPORT,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/03/2024 12:53 AM,OUI-LIQUOR C90 S24,"SODEN STREET, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/03/2024 12:13 AM,WARRANT ARREST REPORT,"DAVENPORT STREET, Cambridge, MA",42.37444945,-71.11829035
Vandalism,10/02/2024 7:52 PM,LEAVE SCENE OF PROPERTY DAMAGE C90 S24,"FAYETTE STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 7:17 PM,SHOPLIFTING BY ASPORTATION C266 S30A,"RIVER STREET, Cambridge, MA",42.37444945,-71.11829035
Assault,10/02/2024 5:58 PM,THREAT TO COMMIT CRIME C275 S2,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/02/2024 5:25 PM,WARRANT ARREST REPORT,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 4:31 PM,LARCENY UNDER $1200 C266 S30(1),"GRANITE STREET, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/02/2024 4:13 PM,WARRANT ARREST REPORT,"MAGAZINE STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 2:56 PM,LARCENY FROM PERSON +65 C266 S25,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 1:57 PM,SHOPLIFTING $250+ BY ASPORTATION C266 S30A,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 1:34 PM,CREDIT CARD FRAUD UNDER $1200 C266 S37B(G),"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 12:52 PM,CREDIT CARD FRAUD UNDER $1200 C266 S37B(G),"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 12:47 PM,LARCENY UNDER $1200 C266 S30(1),"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 12:45 PM,LARCENY UNDER $1200 C266 S30(1),"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 11:06 AM,LARCENY FROM BUILDING C266 S20,"FRANKLIN STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,10/02/2024 12:35 AM,LARCENY FROM PERSON C266 S25,"MASSACHUSETTS AVENUE AND EVERETT STREET, Cambridge, MA",42.37444945,-71.11829035
Other,10/01/2024 10:19 PM,SUSPICIOUS PACKAGE / EOD INVESTIGATION,"ARROW STREET, Cambridge, MA",42.37444945,-71.11829035
Assault,10/01/2024 7:35 PM,THREAT TO COMMIT CRIME C275 S2,"FRANKLIN STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,10/01/2024 6:04 PM,SHOPLIFTING BY CONCEALING MDSE C266 S30A,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/01/2024 4:05 PM,SHOPLIFTING BY CONCEALING MDSE C266 S30A,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/01/2024 3:57 PM,Larceny Shoplifting,"100 BLOCK OF CAMBRIDGE ST, Boston, MA",42.37444945,-71.11829035
Theft,10/01/2024 3:54 PM,SHOPLIFTING BY CONCEALING MDSE C266 S30A,"SOMERVILLE AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/01/2024 3:24 PM,LARCENY UNDER $1200 C266 S30(1),"PUTNAM AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/01/2024 1:40 PM,LARCENY OVER $1200 C266 S30,"CALLENDER STREET, Cambridge, MA",42.37444945,-71.11829035
